1	71	Haselnusskerne			10,00 €	kg				25				1000
0	72	Haselnuss X				kg				25				1000
1	73	Haselnüsse in der Schale			6,00 €	kg				25				1000
0	74	Walnusskerne				kg								1000
1	75	Walnüsse in der Schale		Preis noch unbekannt		kg				k/A				1000
0	76	Nüsse X				kg								1000
0	77	Nüsse Y				kg								1000
0	78	Nüsse Z				kg								1000
0	79	Perlweizen				kg				25				1000
1	80	Perldinkel Oberkulmer Rotkorn	geschliffene Körner, ohne Einweichen kochbar		3,30 €	kg				25				1000
1	81	Perlemmer	geschliffene Körner, ohne Einweichen kochbar		4,00 €	kg				25				1000
1	82	Perleinkorn	geschliffene Körner, ohne Einweichen kochbar		4,00 €	kg				25				1000
1	83	Perlroggen	geschliffene Körner, ohne Einweichen kochbar	geschätzter Preis	2,90 €	kg				25				1000
0	84	Perlroggen X				kg				25				1000
0	85	Perlroggen Y				kg				25				1000
0	86	Perlgetreide X				kg				25				1000
1	87	Purpurweizen-Bulgur			3,80 €	kg				25				1000
0	88	Gerstengraupen				kg				25				1000
1	89	Amarantpops			13,70 €	kg				0,8				1000
1	90	Braunhirsepops			13,25 €	kg				0,6				1000
0	91	Getreidepops Y				kg								1000
1	92	Weizen Zentrofanmehl	puderfeines Vollkornmehl	Hinweis zu Mehlen: auch im Lager	2,30 €	kg				5; 25				1000
1	93	Dinkel Zentrofanmehl (Oberkulmer Rotkorn)	puderfeines Vollkornmehl	frisch mahlbar, mit eigener Mühle;	3,00 €	kg				5; 25				1000
0	94	Grünkern Zentrofanmehl	puderfeines Vollkornmehl			kg				5; 25				1000
1	95	Emmer Zentrofanmehl	puderfeines Vollkornmehl	allerdings nicht so fein, nur Vollkorn	4,20 €	kg				5; 25				1000
1	96	Einkorn Zentrofanmehl	puderfeines Vollkornmehl	(dafür bitte bei obigen Getreiden	4,20 €	kg				5; 25				1000
1	97	Roggen Zentrofanmehl	puderfeines Vollkornmehl	»Körner« Bedarf ausfüllen)	2,30 €	kg				5; 25				1000
0	98	Gerste Zentrofanmehl	puderfeines Vollkornmehl			kg				5; 25				1000
0	99	Hafer Zentrofanmehl	puderfeines Vollkornmehl			kg				5; 25				1000
0	100	Mais Zentrofanmehl	puderfeines Vollkornmehl			kg				5; 25				1000
1	101	Braunhirse Zentrofanmehl	puderfeines Vollkornmehl		6,60 €	kg				5; 25				1000
0	102	Speisehirse Zentrofanmehl	puderfeines Vollkornmehl			kg				5; 25				1000
1	103	Buchweizen Zentrofanmehl	puderfeines Vollkornmehl		5,60 €	kg				5; 25				1000
1	104	Amarant Zentrofanmehl	puderfeines Vollkornmehl		9,00 €	kg				5; 25				1000
0	105	Quinoa Zentrofanmehl	puderfeines Vollkornmehl			kg				25				1000
1	106	Weizenmehl Type 1050	Auszugsmehl			kg				25				1000
1	107	Weizenmehl Type 550	Auszugsmehl		1,30 €	kg				5; 25				1000
1	108	Weizenmehl Type 405	Auszugsmehl, hellstes Weizenmehl			kg				5; 25				1000
1	109	Dinkelmehl Type 1050	Auszugsmehl		2,30 €	kg				5; 25				1000
